"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","Leaf_VIS_Spectral_Absorption"
"BNL11546","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","75.2689415208392","20160421",0.930158783626984
"BNL11547","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","66.5237585289663","20160421",0.869833497141148
"BNL11548","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","80.6673088717324","20160421",0.892332887211787
"BNL11549","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","178.335513992961","20160421",0.923928416590776
"BNL11550","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","48.4617881773996","20160421",0.917334768043637
"BNL11601","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","187.751495922842","20160421",0.939704802945454
"BNL11602","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","109.437743601126","20160421",0.909050758407754
"BNL11603","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","151.258745436333","20160421",0.953052836555059
"BNL11604","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","26.0237281242977","20160421",0.868756115585856
"BNL11605","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","185.050364092747","20160421",0.949892735230273
"BNL11606","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","252.541786379317","20160421",0.954240579489523
"BNL11607","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","132.766235986221","20160421",0.905529834567165
"BNL11608","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","154.159276058422","20160421",0.910486944183328
"BNL11609","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","53.1206762391255","20160421",0.92189492846032
"BNL11610","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","79.1159798184644","20160421",0.922073708983055
"BNL11611","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","114.548039890455","20160421",0.923705944238811
"BNL11612","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","204.045566055291","20160421",0.917675944585854
"BNL11613","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","170.652727333099","20160421",0.948244313865533
"BNL11614","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","127.302266784968","20160421",0.925526535365348
"BNL11615","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","141.476835044212","20160421",0.939576728759286
"BNL11616","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","135.300974631688","20160421",0.931914039144477
"BNL11617","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","148.976314789248","20160421",0.934918609538139
"BNL11618","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","69.0197467308309","20160421",0.930678144942689
"BNL11619","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","164.865175140796","20160421",0.944277210838565
"BNL11620","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","258.895224911498","20160421",0.948816617680371
"BNL11621","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","59.0381792639139","20160421",0.89556218872685
"BNL11622","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","98.2071758206023","20160421",0.915741513668256
"BNL11623","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","91.9439519896687","20160421",0.937379025980344
"BNL11624","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","52.7981098661935","20160421",0.926635861866053
"BNL11625","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","44.8891446872733","20160421",0.92037426372841
"BNL11626","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","106.876395299977","20160421",0.945750955306667
"BNL11627","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","156.624139859845","20160421",0.925420699707425
"BNL11628","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","135.160106134952","20160421",0.93221560337486
"BNL11629","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","79.0414573015504","20160421",0.890065670796618
"BNL11630","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","120.530984495463","20160421",0.904297262815812
"BNL11631","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","51.3491269812899","20160421",0.886625113059166
"BNL11632","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","55.8945583524044","20160421",0.889820464855279
"BNL11633","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","175.112433572919","20160421",0.939371629312301
"BNL11634","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","145.805322933791","20160421",0.931843051785673
"BNL11701","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","196.970567172277","20160421",0.925289826386869
"BNL11702","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","180.119929799855","20160421",0.93394662906729
"BNL11703","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","65.9731342725312","20160421",0.904960112887025
"BNL11705","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","153.390429660734","20160421",0.929490608596151
"BNL11706","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","156.484685319449","20160421",0.929316642765411
"BNL11707","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","172.701204625127","20160421",0.946747822315306
"BNL11708","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","127.53909478462","20160421",0.925744531571509
"BNL11709","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","85.0875008676614","20160421",0.930795319642454
"BNL11710","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","159.317161983176","20160421",0.944200042282359
"BNL11711","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","156.908204804798","20160421",0.924117596810378
"BNL11712","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","133.124499155874","20160421",0.912493080035137
"BNL11713","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","138.737335044284","20160421",0.891937239242143
"BNL11714","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","168.19584893565","20160421",0.891904906100036
"BNL11715","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","36.4111990279136","20160421",0.886056611478598
"BNL11716","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","62.6763354699933","20160421",0.922798479364066
"BNL11717","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","158.997661469656","20160421",0.922444487992078
"BNL11718","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","231.251743362187","20160421",0.922802539866654
"BNL11719","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","96.4121658411878","20160421",0.930196208808809
"BNL11720","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","84.5199701646495","20160421",0.917416059357734
"BNL11721","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","37.808201883892","20160421",0.928561456498802
"BNL11722","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","67.3437353078849","20160421",0.925220722040581
"BNL11723","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","166.39111658953","20160421",0.900052481341607
"BNL11724","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","158.281901357369","20160421",0.919344368399123
"BNL11725","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","146.738714230496","20160421",0.953619373794926
"BNL11726","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","180.703715449927","20160421",0.954336721398013
"BNL11727","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","230.904622934627","20160421",0.924783355535542
"BNL11728","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","182.47432090741","20160421",0.923897529951058
"BNL11729","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","133.169095755954","20160421",0.909334221268796
"BNL11730","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","179.527587638383","20160421",0.9260606806407
"BNL11731","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","152.40613673505","20160421",0.926292635880312
"BNL11732","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","131.196908582482","20160421",0.92098461776942
"BNL11735","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","92.3523835471272","20160421",0.923520630811944
"BNL11736","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","172.377397905939","20160421",0.942885902992935
"BNL11737","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","185.365230967596","20160421",0.945733665136462
"BNL11738","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","589.138170764738","20160421",0.956000209668607
"BNL11739","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","143.102146972275","20160421",0.919421066105857
"BNL11740","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","161.394302006624","20160421",0.923053428966174
"BNL11741","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","189.77248923185","20160421",0.92342319811593
"BNL11742","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","173.442018319928","20160421",0.901274063976442
"BNL11743","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","111.082925176184","20160421",0.948124220227698
"BNL11744","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","103.055451791725","20160421",0.943166029690635
"BNL11745","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","23.9315188242788","20160421",0.90835541230702
"BNL11746","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","26.9594106981002","20160421",0.909301364531917
"BNL11747","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","255.224913349327","20160421",0.944675055017223
"BNL11748","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","238.266253135613","20160421",0.92633149293992
"BNL11749","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","186.720242590327","20160421",0.947908335872701
"BNL11750","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","213.38587537463","20160421",0.950434233361405
"BNL11751","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","109.750773917321","20160421",0.917646613053986
"BNL11752","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","115.804003936116","20160421",0.921652414504725
"BNL11757","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","169.566208338564","20160421",0.922538815002246
"BNL11758","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","112.868952662443","20160421",0.90275565809645
"BNL11759","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","133.045481140309","20160421",0.948977451492311
"BNL11760","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","63.7585032271362","20160421",0.923344207451085
"BNL11783","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","157.340366165772","20160421",0.90132944564265
"BNL11784","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","171.239265719558","20160421",0.924449706601972
"BNL11791","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","72.3772404680615","20160421",0.931454590597355
"BNL11792","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","92.3970033236062","20160421",0.934133625097423
"BNL11793","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","146.339458971679","20160421",0.938835787956525
"BNL11794","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","130.879579462035","20160421",0.918582940606918
"BNL11795","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","318.872365628319","20160421",0.948829034692747
"BNL11796","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","101.144558629049","20160421",0.901036861200465
"BNL11797","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","62.991629447721","20160421",0.845605922593081
"BNL11798","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","207.048108772051","20160421",0.919638338985728
"BNL11799","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","214.101558068212","20160421",0.935347750054485
"BNL11800","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","38.9513212082676","20160421",0.910646282533373
"BNL11801","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","175.950044519122","20160421",0.916914571722857
"BNL11802","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","165.044574872493","20160421",0.914754029083255
"BNL11803","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","157.057613638409","20160421",0.953958678846502
"BNL11804","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","101.459070654151","20160421",0.946855940015741
"BNL11805","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","232.729528760568","20160421",0.930970788913418
"BNL11806","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","263.524934150129","20160421",0.940987948525068
"BNL11807","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","181.587740862282","20160421",0.932830363095569
"BNL11808","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","153.540179294127","20160421",0.919816818956815
"BNL11809","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","189.017773230259","20160421",0.94225094351209
"BNL11810","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","180.15666221225","20160421",0.940012124936852
"BNL11811","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","129.121962098557","20160421",0.896334194907595
"BNL11812","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","50.5172932800819","20160421",0.9170037002053
"BNL11813","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","146.661665136188","20160421",0.92674300427216
"BNL11815","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","168.100021882034","20160426",0.919260728562939
"BNL12202","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","185.642269680633","20160421",0.942417803346171
"BNL12203","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","108.377691495603","20160421",0.934081697961093
"BNL12204","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","94.8289867721672","20160421",0.928791164035628
"BNL12205","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","196.049724768424","20160421",0.943681736214713
"BNL12206","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","337.772299316357","20160421",0.949640140709591
"BNL12207","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","86.7468498581124","20160421",0.924484534026334
"BNL12208","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","71.5958337259392","20160421",0.928412528962348
"BNL12209","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","64.942217995575","20160421",0.893822877029786
"BNL12210","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","171.696323672422","20160421",0.94475954251993
"BNL11521","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","80.8649611676485","20160422",0.904169175568685
"BNL11538","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","89.339738104125","20160422",0.911555736022665
"BNL11539","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","189.452379354722","20160422",0.922886045580089
"BNL11540","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","96.1617756806332","20160422",0.921892903125215
"BNL11541","PA-SLZ","SVC_HR-1024i","CECRIN","Cecropia","insignis","sunlit","101.570990330446","20160422",0.938130716506589
"BNL11542","PA-SLZ","SVC_HR-1024i","CECRIN","Cecropia","insignis","sunlit","220.059267089349","20160422",0.946085924468982
"BNL11543","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","117.569466865153","20160422",0.928967130781603
"BNL11635","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","306.086879028047","20160422",0.923306326499458
"BNL11636","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","220.733119474704","20160422",0.935794265207869
"BNL11637","PA-SLZ","SVC_HR-1024i","CECRIN","Cecropia","insignis","sunlit","170.391252609559","20160422",0.944002559119398
"BNL11638","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","138.279341053569","20160422",0.885779927970479
"BNL11639","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","167.612985026136","20160422",0.895384067782109
"BNL11640","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","217.76338902119","20160422",0.943247959031956
"BNL11641","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","156.325907820465","20160422",0.931210945404968
"BNL11642","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","188.719191107144","20160422",0.928150007967971
"BNL11643","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","253.598813976698","20160422",0.951478803455346
"BNL11644","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","129.706057937837","20160422",0.946217737991728
"BNL11645","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","181.307317931359","20160422",0.931100138084669
"BNL11647","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","164.589380991378","20160422",0.937557112316851
"BNL11649","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","182.055968656368","20160422",0.93729020946741
"BNL11655","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","183.139719600656","20160422",0.94020814696618
